variant,state,candidate,q,return,horizon,pearson,spearman,pairwise,top1,top2,Seed
verified_screening,19,zero,-0.23534652590751648,0.0007304313476197422,5,,,,,,42
verified_screening,19,random,0.02764565497636795,0.0012191690038889647,5,,,,,,42
verified_screening,19,shuffled,-0.2212544083595276,0.0017459746450185776,5,,,,,,42
verified_screening,19,perturb_0.25sigma,-0.7331612706184387,0.00035977104562334716,5,,,,,,42
verified_screening,19,perturb_0.5sigma,-0.7376117706298828,0.0003760963736567646,5,,,,,,42
verified_screening,19,perturb_1sigma,-0.6172707080841064,-8.653527038404718e-05,5,,,,,,42
verified_screening,19,perturb_2sigma,-0.43862688541412354,0.00015777121006976813,5,,,,,,42
verified_screening,20,supervised,-0.116958849132061,0.023978129494935274,5,,,,,,42
verified_screening,20,actor,-0.116958849132061,0.023978129494935274,5,,,,,,42
verified_screening,20,zero,-0.28547918796539307,0.024624954676255584,5,,,,,,42
verified_screening,20,random,-0.23356984555721283,0.027871844824403524,5,,,,,,42
verified_screening,20,shuffled,-0.18608957529067993,0.025421777740120888,5,,,,,,42
verified_screening,20,perturb_0.25sigma,-0.13224105536937714,0.025014282437041402,5,,,,,,42
verified_screening,20,perturb_0.5sigma,-0.07466515153646469,0.02137425635010004,5,,,,,,42
verified_screening,20,perturb_1sigma,-0.1902492791414261,0.02348145260475576,5,,,,,,42
verified_screening,20,perturb_2sigma,-0.12370005995035172,0.030286972876638174,5,,,,,,42
verified_screening,21,supervised,-0.24301445484161377,0.019967088475823402,5,,,,,,42
verified_screening,21,actor,-0.24301445484161377,0.019967088475823402,5,,,,,,42
verified_screening,21,zero,-0.31157511472702026,0.020192617550492287,5,,,,,,42
verified_screening,21,random,-0.2193831503391266,0.01853478397242725,5,,,,,,42
verified_screening,21,shuffled,-0.28014305233955383,0.020449829287827015,5,,,,,,42
verified_screening,21,perturb_0.25sigma,-0.23752599954605103,0.020216737873852253,5,,,,,,42
verified_screening,21,perturb_0.5sigma,-0.2547624707221985,0.020597883500158787,5,,,,,,42
verified_screening,21,perturb_1sigma,-0.10398577153682709,0.020408385433256626,5,,,,,,42
verified_screening,21,perturb_2sigma,-0.25869855284690857,0.015076575567945838,5,,,,,,42
verified_screening,22,supervised,-0.3331843614578247,0.015956012066453695,5,,,,,,42
verified_screening,22,actor,-0.3331843614578247,0.015956012066453695,5,,,,,,42
verified_screening,22,zero,-0.35793691873550415,0.01587226241827011,5,,,,,,42
verified_screening,22,random,-0.2902677655220032,0.01707227947190404,5,,,,,,42
verified_screening,22,shuffled,-0.3681083917617798,0.015783526934683323,5,,,,,,42
verified_screening,22,perturb_0.25sigma,-0.3331465721130371,0.016022557858377695,5,,,,,,42
verified_screening,22,perturb_0.5sigma,-0.3210713267326355,0.01568414643406868,5,,,,,,42
verified_screening,22,perturb_1sigma,-0.36091601848602295,0.014910012017935514,5,,,,,,42
verified_screening,22,perturb_2sigma,-0.13764259219169617,0.01714822882786393,5,,,,,,42
verified_screening,23,supervised,-0.3245623707771301,0.011672606226056814,5,,,,,,42
verified_screening,23,actor,-0.3245623707771301,0.011672606226056814,5,,,,,,42
verified_screening,23,zero,-0.3335734009742737,0.01143514784052968,5,,,,,,42
verified_screening,23,random,-0.008691564202308655,0.013151049613952637,5,,,,,,42
verified_screening,23,shuffled,-0.3350788950920105,0.011207612697035074,5,,,,,,42
verified_screening,23,perturb_0.25sigma,-0.2669000029563904,0.012201199773699045,5,,,,,,42
verified_screening,23,perturb_0.5sigma,-0.2899931073188782,0.012131863739341497,5,,,,,,42
verified_screening,23,perturb_1sigma,0.023514412343502045,0.013955255970358849,5,,,,,,42
verified_screening,23,perturb_2sigma,-0.4007209837436676,0.010060966946184635,5,,,,,,42
verified_screening,24,supervised,-0.2842509150505066,0.0068142893724143505,5,,,,,,42
verified_screening,24,actor,-0.2842509150505066,0.0068142893724143505,5,,,,,,42
verified_screening,24,zero,-0.3485291600227356,0.006586340256035328,5,,,,,,42
verified_screening,24,random,-0.47490763664245605,0.00610386673361063,5,,,,,,42
verified_screening,24,shuffled,-0.37289464473724365,0.006316406186670065,5,,,,,,42
